CustID,ContactID,Date,Agent,Category
1018309,5371,19JUL2014:00:00:00,32,Telebanking
1018309,5372,02APR2014:00:00:00,86,Telebanking
1018310,5373,26FEB2014:00:00:00,45,Telebanking
1018317,5374,09MAR2014:00:00:00,79,Telebanking
1018317,5375,07FEB2014:00:00:00,58,Telebanking
1018328,5376,09JUN2014:00:00:00,20,Telebanking
1018330,5377,06MAR2014:00:00:00,64,Telebanking
1018330,5378,09FEB2014:00:00:00,62,Telebanking
1018331,5379,28APR2014:00:00:00,6,Telebanking
1018347,5380,28FEB2014:00:00:00,54,Telebanking
1018348,5381,18JUL2014:00:00:00,37,Complaint
1018352,5382,23MAY2014:00:00:00,50,Complaint
1018365,5383,11MAY2014:00:00:00,76,Telebanking
1018367,5384,24MAR2014:00:00:00,2,Telebanking
1018371,5385,12JUN2014:00:00:00,26,Telebanking
1018372,5386,04MAR2014:00:00:00,63,Telebanking
1018380,5387,15JUL2014:00:00:00,41,Complaint
1018396,5388,05MAY2014:00:00:00,92,Telebanking
1018396,5389,03JUN2014:00:00:00,22,Telebanking
1018404,5390,21JUN2014:00:00:00,48,Complaint
1018405,5391,15JAN2014:00:00:00,58,Telebanking
1018405,5392,24MAY2014:00:00:00,74,Telebanking
1018405,5393,14JAN2014:00:00:00,29,Complaint
1018408,5394,19JUL2014:00:00:00,76,Complaint
1018408,5395,10MAY2014:00:00:00,78,Complaint
1018410,5396,26MAY2014:00:00:00,83,Telebanking
1018411,5397,26APR2014:00:00:00,6,Telebanking
1018417,5398,23FEB2014:00:00:00,44,Telebanking
1018434,5399,26FEB2014:00:00:00,35,Telebanking
1018439,5400,15JUN2014:00:00:00,16,Telebanking
1018444,5401,27MAY2014:00:00:00,21,Complaint
1018449,5402,02JUN2014:00:00:00,23,Telebanking
1018451,5403,26JUN2014:00:00:00,57,Telebanking
1018451,5404,04MAY2014:00:00:00,76,Request
1018456,5405,11FEB2014:00:00:00,14,Telebanking
1018457,5406,24MAY2014:00:00:00,82,Telebanking
1018458,5407,06FEB2014:00:00:00,92,Telebanking
1018462,5408,27MAY2014:00:00:00,13,Telebanking
1018466,5409,19FEB2014:00:00:00,22,Complaint
1018469,5410,08APR2014:00:00:00,78,Telebanking
1018481,5411,21JAN2014:00:00:00,31,Telebanking
1018482,5412,07JUL2014:00:00:00,55,Telebanking
1018485,5413,28JAN2014:00:00:00,7,Telebanking
1018489,5414,25JAN2014:00:00:00,7,Telebanking
1018499,5415,03APR2014:00:00:00,73,Complaint
1018499,5416,10MAY2014:00:00:00,95,Complaint
1018537,5417,10JUN2014:00:00:00,24,Telebanking
1018542,5418,07JUN2014:00:00:00,86,Complaint
1018542,5419,01APR2014:00:00:00,1,Request
1018542,5420,14MAR2014:00:00:00,38,Complaint
1018554,5421,09JUN2014:00:00:00,43,Complaint
1018563,5422,20JAN2014:00:00:00,98,Telebanking
1018569,5423,15MAY2014:00:00:00,25,Telebanking
1018576,5424,02APR2014:00:00:00,51,Telebanking
1018579,5425,27JUN2014:00:00:00,83,Telebanking
1018579,5426,10JUL2014:00:00:00,22,Telebanking
1018588,5427,06FEB2014:00:00:00,27,Telebanking
1018589,5428,08FEB2014:00:00:00,37,Complaint
1018589,5429,25APR2014:00:00:00,78,Telebanking
1018590,5430,01MAR2014:00:00:00,29,Complaint
1018593,5431,06JUL2014:00:00:00,4,Telebanking
1018605,5432,15JAN2014:00:00:00,41,Complaint
1018607,5433,11JUL2014:00:00:00,46,Complaint
1018625,5434,11JAN2014:00:00:00,40,Telebanking
1018625,5435,30APR2014:00:00:00,64,Telebanking
1018640,5436,05FEB2014:00:00:00,96,Complaint
1018640,5437,28JAN2014:00:00:00,84,Telebanking
1018649,5438,16JUN2014:00:00:00,85,Complaint
1018649,5439,30JAN2014:00:00:00,49,Telebanking
1018649,5440,05MAR2014:00:00:00,28,Telebanking
1018658,5441,23JUN2014:00:00:00,44,Telebanking
1018658,5442,02JUL2014:00:00:00,80,Telebanking
1018659,5443,29APR2014:00:00:00,20,Telebanking
1018659,5444,27MAR2014:00:00:00,28,Telebanking
1018660,5445,07APR2014:00:00:00,70,Telebanking
1018665,5446,18APR2014:00:00:00,90,Telebanking
1018671,5447,29APR2014:00:00:00,32,Complaint
1018671,5448,05MAY2014:00:00:00,16,Telebanking
1018679,5449,29JAN2014:00:00:00,64,Complaint
1018710,5450,21MAR2014:00:00:00,15,Telebanking
1018716,5451,18JUN2014:00:00:00,74,Telebanking
1018718,5452,21MAY2014:00:00:00,5,Complaint
1018723,5453,13JAN2014:00:00:00,100,Telebanking
1018723,5454,27MAR2014:00:00:00,54,Telebanking
1018723,5455,20MAY2014:00:00:00,15,Telebanking
1018727,5456,27MAR2014:00:00:00,22,Complaint
1018729,5457,19FEB2014:00:00:00,56,Complaint
1018729,5458,11JUL2014:00:00:00,85,Telebanking
1018729,5459,03JAN2014:00:00:00,33,Telebanking
1018730,5460,02JUL2014:00:00:00,28,Telebanking
1018730,5461,03JAN2014:00:00:00,88,Telebanking
1018750,5462,11JAN2014:00:00:00,91,Telebanking
1018759,5463,16FEB2014:00:00:00,85,Complaint
1018770,5464,03JUL2014:00:00:00,47,Complaint
1018770,5465,13MAR2014:00:00:00,44,Telebanking
1018789,5466,15FEB2014:00:00:00,61,Telebanking
1018789,5467,06FEB2014:00:00:00,11,Telebanking
1018798,5468,18MAR2014:00:00:00,81,Telebanking
1018799,5469,12APR2014:00:00:00,70,Telebanking
1018805,5470,18MAR2014:00:00:00,30,Telebanking
1018808,5471,17JAN2014:00:00:00,75,Telebanking
1018809,5472,10APR2014:00:00:00,13,Telebanking
1018814,5473,10MAY2014:00:00:00,67,Telebanking
1018835,5474,07JUN2014:00:00:00,59,Telebanking
1018835,5475,31MAR2014:00:00:00,2,Telebanking
1018836,5476,15JUN2014:00:00:00,91,Telebanking
1018841,5477,17APR2014:00:00:00,26,Telebanking
1018856,5478,14FEB2014:00:00:00,6,Complaint
1018858,5479,19FEB2014:00:00:00,8,Telebanking
1018858,5480,12FEB2014:00:00:00,87,Telebanking
1018860,5481,26JUN2014:00:00:00,11,Telebanking
1018860,5482,26MAR2014:00:00:00,48,Telebanking
1018860,5483,16JUN2014:00:00:00,43,Complaint
1018863,5484,25MAR2014:00:00:00,8,Complaint
1018871,5485,24JAN2014:00:00:00,39,Telebanking
1018871,5486,17MAR2014:00:00:00,41,Request
1018877,5487,22MAR2014:00:00:00,25,Request
1018904,5488,02MAR2014:00:00:00,69,Telebanking
1018911,5489,09APR2014:00:00:00,14,Telebanking
1018911,5490,15JUL2014:00:00:00,79,Telebanking
1018919,5491,16MAY2014:00:00:00,23,Telebanking
1018928,5492,09APR2014:00:00:00,74,Complaint
1018928,5493,31MAR2014:00:00:00,40,Telebanking
1018938,5494,06JUN2014:00:00:00,7,Request
1018938,5495,30JUN2014:00:00:00,15,Telebanking
1018941,5496,25MAR2014:00:00:00,87,Telebanking
1018941,5497,12FEB2014:00:00:00,31,Telebanking
1018942,5498,07MAR2014:00:00:00,41,Telebanking
1018952,5499,22MAY2014:00:00:00,71,Telebanking
1018952,5500,03JAN2014:00:00:00,97,Complaint
1018955,5501,10APR2014:00:00:00,54,Complaint
1018955,5502,16MAR2014:00:00:00,96,Telebanking
1018956,5503,17JUN2014:00:00:00,43,Telebanking
1018962,5504,10JUN2014:00:00:00,67,Telebanking
1018967,5505,14FEB2014:00:00:00,5,Telebanking
1018968,5506,24FEB2014:00:00:00,10,Telebanking
1018968,5507,21FEB2014:00:00:00,28,Complaint
1018974,5508,16MAY2014:00:00:00,66,Telebanking
1018978,5509,25FEB2014:00:00:00,42,Telebanking
1018981,5510,08JUL2014:00:00:00,9,Complaint
1018981,5511,24MAR2014:00:00:00,82,Request
1018981,5512,11FEB2014:00:00:00,70,Telebanking
1018989,5513,17MAR2014:00:00:00,41,Telebanking
1018994,5514,12MAY2014:00:00:00,57,Telebanking
1019011,5515,09FEB2014:00:00:00,29,Telebanking
1019011,5516,11MAR2014:00:00:00,11,Telebanking
1019026,5517,27MAY2014:00:00:00,75,Telebanking
1019027,5518,18JAN2014:00:00:00,73,Telebanking
1019035,5519,26FEB2014:00:00:00,16,Telebanking
1019043,5520,17MAY2014:00:00:00,84,Telebanking
1019043,5521,18JAN2014:00:00:00,82,Complaint
1019044,5522,10JUL2014:00:00:00,83,Telebanking
1019045,5523,15JUL2014:00:00:00,3,Telebanking
1019047,5524,19MAR2014:00:00:00,62,Request
1019047,5525,02JUN2014:00:00:00,98,Complaint
1019057,5526,15JUL2014:00:00:00,54,Telebanking
1019063,5527,20MAY2014:00:00:00,81,Telebanking
1019065,5528,15APR2014:00:00:00,49,Telebanking
1019066,5529,18MAY2014:00:00:00,43,Telebanking
1019066,5530,24APR2014:00:00:00,99,Complaint
1019072,5531,05JAN2014:00:00:00,19,Telebanking
1019078,5532,26MAY2014:00:00:00,26,Telebanking
1019084,5533,14MAR2014:00:00:00,41,Telebanking
1019090,5534,16JUN2014:00:00:00,76,Telebanking
1019093,5535,06JUL2014:00:00:00,48,Telebanking
1019102,5536,21MAR2014:00:00:00,91,Complaint
1019114,5537,02JAN2014:00:00:00,31,Telebanking
1019115,5538,02JAN2014:00:00:00,56,Telebanking
1019137,5539,18JAN2014:00:00:00,91,Telebanking
1019139,5540,25MAR2014:00:00:00,41,Telebanking
1019149,5541,30JUN2014:00:00:00,32,Telebanking
1019149,5542,14JAN2014:00:00:00,65,Telebanking
1019156,5543,20JAN2014:00:00:00,98,Complaint
1019156,5544,02FEB2014:00:00:00,56,Telebanking
1019180,5545,20JUL2014:00:00:00,1,Complaint
1019190,5546,18JAN2014:00:00:00,25,Telebanking
1019196,5547,26JUN2014:00:00:00,33,Telebanking
1019199,5548,03JUN2014:00:00:00,59,Telebanking
1019227,5549,12JAN2014:00:00:00,55,Telebanking
1019227,5550,21MAY2014:00:00:00,48,Telebanking
1019229,5551,29JUN2014:00:00:00,99,Telebanking
1019234,5552,22FEB2014:00:00:00,89,Telebanking
1019239,5553,16JUN2014:00:00:00,74,Telebanking
1019240,5554,23JAN2014:00:00:00,84,Telebanking
1019242,5555,03APR2014:00:00:00,72,Telebanking
1019260,5556,31MAY2014:00:00:00,3,Telebanking
1019260,5557,13MAR2014:00:00:00,77,Telebanking
1019263,5558,12JUN2014:00:00:00,99,Telebanking
1019263,5559,24MAR2014:00:00:00,42,Telebanking
1019280,5560,25JAN2014:00:00:00,8,Complaint
1019280,5561,31JAN2014:00:00:00,47,Telebanking
1019281,5562,25JAN2014:00:00:00,23,Telebanking
1019294,5563,28FEB2014:00:00:00,43,Telebanking
1019294,5564,15APR2014:00:00:00,6,Telebanking
1019295,5565,07JAN2014:00:00:00,19,Telebanking
1019297,5566,01JUL2014:00:00:00,95,Telebanking
1019298,5567,17APR2014:00:00:00,8,Telebanking
1019311,5568,18APR2014:00:00:00,94,Telebanking
1019312,5569,26MAR2014:00:00:00,5,Telebanking
1019343,5570,19JUN2014:00:00:00,94,Telebanking
1019355,5571,20MAR2014:00:00:00,4,Telebanking
1019362,5572,26JAN2014:00:00:00,28,Request
1019362,5573,28JUN2014:00:00:00,46,Telebanking
1019365,5574,03MAY2014:00:00:00,72,Telebanking
1019366,5575,10FEB2014:00:00:00,97,Telebanking
1019366,5576,05JUN2014:00:00:00,11,Telebanking
1019367,5577,15APR2014:00:00:00,65,Complaint
1019369,5578,06MAY2014:00:00:00,65,Telebanking
1019375,5579,03MAY2014:00:00:00,1,Complaint
1019379,5580,26MAY2014:00:00:00,3,Complaint
1019385,5581,07FEB2014:00:00:00,65,Complaint
1019387,5582,02JAN2014:00:00:00,10,Complaint
1019389,5583,09MAR2014:00:00:00,25,Telebanking
1019393,5584,26JAN2014:00:00:00,16,Telebanking
1019397,5585,10JUL2014:00:00:00,63,Telebanking
1019399,5586,23JUN2014:00:00:00,80,Telebanking
1019399,5587,23APR2014:00:00:00,89,Complaint
1019406,5588,11MAY2014:00:00:00,69,Telebanking
1019410,5589,21JAN2014:00:00:00,28,Telebanking
1019414,5590,16APR2014:00:00:00,27,Telebanking
1019420,5591,13MAR2014:00:00:00,74,Complaint
1019432,5592,21MAR2014:00:00:00,100,Telebanking
1019432,5593,28JAN2014:00:00:00,7,Complaint
1019447,5594,11JAN2014:00:00:00,18,Telebanking
1019451,5595,25MAR2014:00:00:00,16,Telebanking
1019451,5596,07JAN2014:00:00:00,75,Telebanking
1019460,5597,09FEB2014:00:00:00,44,Complaint
1019460,5598,28APR2014:00:00:00,100,Telebanking
1019466,5599,11MAR2014:00:00:00,75,Complaint
1019473,5600,11JUL2014:00:00:00,65,Complaint
1019476,5601,04JAN2014:00:00:00,16,Telebanking
1019482,5602,13JUN2014:00:00:00,36,Complaint
1019485,5603,27MAR2014:00:00:00,61,Telebanking
1019488,5604,18JUL2014:00:00:00,79,Telebanking
1019492,5605,14MAR2014:00:00:00,97,Telebanking
1019496,5606,16JUL2014:00:00:00,86,Telebanking
1019503,5607,08JUL2014:00:00:00,92,Telebanking
1019503,5608,14MAY2014:00:00:00,51,Telebanking
1019507,5609,03MAY2014:00:00:00,54,Telebanking
1019508,5610,27JUN2014:00:00:00,41,Telebanking
1019508,5611,27MAY2014:00:00:00,86,Telebanking
1019510,5612,16APR2014:00:00:00,70,Telebanking
1019510,5613,08JUN2014:00:00:00,50,Telebanking
1019524,5614,04JAN2014:00:00:00,88,Telebanking
1019524,5615,28MAY2014:00:00:00,87,Telebanking
1019533,5616,27JUN2014:00:00:00,79,Telebanking
1019545,5617,13JUL2014:00:00:00,49,Telebanking
1019558,5618,07MAY2014:00:00:00,11,Telebanking
1019576,5619,25JUN2014:00:00:00,72,Telebanking
1019577,5620,16APR2014:00:00:00,50,Telebanking
1019577,5621,25JAN2014:00:00:00,36,Complaint
1019583,5622,29MAY2014:00:00:00,66,Telebanking
1019583,5623,27MAY2014:00:00:00,35,Telebanking
1019590,5624,10MAY2014:00:00:00,66,Complaint
1019597,5625,26JAN2014:00:00:00,80,Telebanking
1019604,5626,02APR2014:00:00:00,72,Telebanking
1019605,5627,06APR2014:00:00:00,95,Complaint
1019606,5628,28JAN2014:00:00:00,4,Telebanking
1019606,5629,20MAY2014:00:00:00,27,Telebanking
1019616,5630,19JUN2014:00:00:00,7,Telebanking
1019639,5631,15JUN2014:00:00:00,31,Complaint
1019649,5632,20MAR2014:00:00:00,20,Telebanking
1019654,5633,15APR2014:00:00:00,82,Request
1019657,5634,03MAR2014:00:00:00,68,Telebanking
1019682,5635,29APR2014:00:00:00,38,Telebanking
1019682,5636,31MAR2014:00:00:00,95,Complaint
1019692,5637,19FEB2014:00:00:00,95,Complaint
1019699,5638,28APR2014:00:00:00,86,Telebanking
1019720,5639,22JUN2014:00:00:00,30,Telebanking
1019720,5640,07APR2014:00:00:00,31,Telebanking
1019721,5641,05JUL2014:00:00:00,97,Request
1019728,5642,25APR2014:00:00:00,81,Telebanking
1019731,5643,19MAR2014:00:00:00,86,Telebanking
1019748,5644,25JAN2014:00:00:00,78,Telebanking
1019748,5645,11JUN2014:00:00:00,23,Complaint
1019759,5646,20MAY2014:00:00:00,96,Complaint
1019759,5647,24APR2014:00:00:00,61,Telebanking
1019763,5648,21JAN2014:00:00:00,99,Telebanking
1019771,5649,07JUL2014:00:00:00,68,Telebanking
1019771,5650,27APR2014:00:00:00,65,Telebanking
1019781,5651,04FEB2014:00:00:00,60,Telebanking
1019783,5652,12JAN2014:00:00:00,68,Complaint
1019783,5653,10APR2014:00:00:00,56,Telebanking
1019783,5654,09MAY2014:00:00:00,41,Request
1019786,5655,18MAR2014:00:00:00,22,Telebanking
1019790,5656,26MAR2014:00:00:00,8,Telebanking
1019790,5657,14APR2014:00:00:00,53,Complaint
1019798,5658,25JAN2014:00:00:00,12,Telebanking
1019798,5659,05JUN2014:00:00:00,21,Telebanking
1019803,5660,25APR2014:00:00:00,97,Telebanking
1019809,5661,01MAR2014:00:00:00,42,Telebanking
1019815,5662,20MAR2014:00:00:00,59,Telebanking
1019815,5663,12JUL2014:00:00:00,1,Telebanking
1019819,5664,14FEB2014:00:00:00,85,Complaint
1019821,5665,11FEB2014:00:00:00,87,Telebanking
1019828,5666,25JUN2014:00:00:00,97,Complaint
1019839,5667,13MAR2014:00:00:00,13,Telebanking
1019839,5668,24MAR2014:00:00:00,90,Telebanking
1019847,5669,07JUL2014:00:00:00,76,Telebanking
1019856,5670,05APR2014:00:00:00,8,Telebanking
1019857,5671,24FEB2014:00:00:00,34,Telebanking
1019857,5672,12APR2014:00:00:00,61,Request
1019864,5673,02MAR2014:00:00:00,83,Telebanking
1019866,5674,13MAY2014:00:00:00,22,Complaint
1019881,5675,18MAY2014:00:00:00,35,Telebanking
1019893,5676,13APR2014:00:00:00,66,Telebanking
1019893,5677,21APR2014:00:00:00,91,Telebanking
1019902,5678,12MAR2014:00:00:00,24,Complaint
1019902,5679,04JAN2014:00:00:00,70,Complaint
1019908,5680,16FEB2014:00:00:00,50,Telebanking
1019911,5681,05JAN2014:00:00:00,14,Complaint
1019911,5682,03JUL2014:00:00:00,80,Telebanking
1019911,5683,21FEB2014:00:00:00,33,Telebanking
1019915,5684,07FEB2014:00:00:00,43,Telebanking
1019921,5685,11MAR2014:00:00:00,63,Telebanking
1019921,5686,08APR2014:00:00:00,98,Telebanking
1019925,5687,11MAY2014:00:00:00,21,Telebanking
1019925,5688,27JAN2014:00:00:00,43,Complaint
1019928,5689,07JUL2014:00:00:00,41,Telebanking
1019937,5690,14FEB2014:00:00:00,60,Telebanking
1019938,5691,05MAY2014:00:00:00,67,Telebanking
1019938,5692,24MAY2014:00:00:00,80,Telebanking
1019944,5693,07JAN2014:00:00:00,90,Telebanking
1019953,5694,03MAY2014:00:00:00,77,Telebanking
1019956,5695,18JAN2014:00:00:00,83,Complaint
1019956,5696,27FEB2014:00:00:00,81,Telebanking
1019962,5697,09APR2014:00:00:00,87,Telebanking
1019968,5698,07APR2014:00:00:00,53,Telebanking
1019969,5699,12FEB2014:00:00:00,62,Telebanking
1019971,5700,21MAR2014:00:00:00,93,Telebanking
1019978,5701,28JAN2014:00:00:00,35,Telebanking
1019986,5702,22MAR2014:00:00:00,45,Telebanking
1019987,5703,07MAY2014:00:00:00,69,Telebanking
1019999,5704,22FEB2014:00:00:00,95,Telebanking
1019999,5705,08JUL2014:00:00:00,45,Complaint
1020002,5706,13MAY2014:00:00:00,57,Telebanking
1020002,5707,23FEB2014:00:00:00,69,Telebanking
1020005,5708,08MAY2014:00:00:00,4,Telebanking
1020005,5709,30JAN2014:00:00:00,62,Complaint
1020011,5710,05JUL2014:00:00:00,56,Telebanking
1020017,5711,05APR2014:00:00:00,73,Telebanking
1020020,5712,09MAR2014:00:00:00,74,Telebanking
1020028,5713,12JAN2014:00:00:00,47,Telebanking
1020036,5714,11MAR2014:00:00:00,12,Telebanking
1020037,5715,10JUN2014:00:00:00,12,Complaint
1020047,5716,24MAR2014:00:00:00,5,Telebanking
1020062,5717,02JUN2014:00:00:00,21,Telebanking
1020068,5718,28APR2014:00:00:00,74,Telebanking
1020076,5719,01APR2014:00:00:00,37,Complaint
1020081,5720,01APR2014:00:00:00,72,Telebanking
1020083,5721,12JUN2014:00:00:00,42,Telebanking
1020084,5722,31MAY2014:00:00:00,16,Telebanking
1020084,5723,12FEB2014:00:00:00,65,Telebanking
1020086,5724,27FEB2014:00:00:00,15,Telebanking
1020091,5725,18MAR2014:00:00:00,42,Request
1020094,5726,12APR2014:00:00:00,41,Request
1020110,5727,05MAY2014:00:00:00,24,Telebanking
1020111,5728,03JUL2014:00:00:00,38,Telebanking
1020136,5729,03JUN2014:00:00:00,29,Telebanking
1020143,5730,04APR2014:00:00:00,77,Telebanking
1020146,5731,15JUN2014:00:00:00,9,Complaint
1020146,5732,27JAN2014:00:00:00,59,Telebanking
1020159,5733,19JUL2014:00:00:00,14,Telebanking
1020167,5734,07JAN2014:00:00:00,60,Telebanking
1020172,5735,03JUN2014:00:00:00,26,Complaint
1020172,5736,12JUL2014:00:00:00,3,Telebanking
1020175,5737,15MAY2014:00:00:00,67,Telebanking
1020183,5738,09APR2014:00:00:00,24,Telebanking
1020183,5739,27APR2014:00:00:00,64,Telebanking
1020190,5740,10JUL2014:00:00:00,18,Telebanking
1020190,5741,27MAY2014:00:00:00,88,Telebanking
1020191,5742,23MAR2014:00:00:00,94,Telebanking
1020191,5743,26APR2014:00:00:00,10,Request
1020206,5744,02JUL2014:00:00:00,92,Complaint
1020216,5745,28APR2014:00:00:00,16,Complaint
1020217,5746,04MAR2014:00:00:00,86,Complaint
1020232,5747,01FEB2014:00:00:00,71,Complaint
1020235,5748,09MAR2014:00:00:00,74,Telebanking
1020242,5749,22JUN2014:00:00:00,83,Telebanking
1020245,5750,18JUL2014:00:00:00,9,Telebanking
1020261,5751,28JAN2014:00:00:00,95,Telebanking
1020264,5752,26MAR2014:00:00:00,66,Telebanking
1020266,5753,01MAR2014:00:00:00,99,Request
1020266,5754,12JAN2014:00:00:00,49,Complaint
1020269,5755,27MAR2014:00:00:00,80,Telebanking
1020282,5756,28MAR2014:00:00:00,21,Telebanking
1020285,5757,07JAN2014:00:00:00,31,Telebanking
1020288,5758,30MAY2014:00:00:00,2,Telebanking
1020316,5759,17MAY2014:00:00:00,27,Telebanking
1020319,5760,04APR2014:00:00:00,85,Telebanking
1020319,5761,06MAY2014:00:00:00,13,Telebanking
1020338,5762,29JUN2014:00:00:00,90,Telebanking
1020338,5763,09JUL2014:00:00:00,16,Telebanking
1020367,5764,08MAY2014:00:00:00,57,Telebanking
1020367,5765,13MAR2014:00:00:00,74,Telebanking
1020378,5766,27FEB2014:00:00:00,37,Telebanking
1020380,5767,24APR2014:00:00:00,8,Request
1020385,5768,28JUN2014:00:00:00,94,Telebanking
1020392,5769,17APR2014:00:00:00,38,Request
1020392,5770,23MAR2014:00:00:00,79,Telebanking
1020407,5771,21JAN2014:00:00:00,53,Complaint
1020407,5772,05APR2014:00:00:00,25,Telebanking
1020407,5773,15APR2014:00:00:00,97,Complaint
1020411,5774,14FEB2014:00:00:00,12,Telebanking
1020412,5775,20FEB2014:00:00:00,65,Telebanking
1020416,5776,04JUN2014:00:00:00,54,Telebanking
1020417,5777,10FEB2014:00:00:00,59,Complaint
1020422,5778,05FEB2014:00:00:00,55,Complaint
1020422,5779,04FEB2014:00:00:00,61,Telebanking
1020434,5780,12JUN2014:00:00:00,62,Complaint
1020437,5781,17MAY2014:00:00:00,98,Request
1020445,5782,21MAY2014:00:00:00,99,Request
1020447,5783,06JUN2014:00:00:00,55,Telebanking
1020451,5784,14FEB2014:00:00:00,45,Telebanking
1020454,5785,16FEB2014:00:00:00,77,Request
1020464,5786,03FEB2014:00:00:00,98,Telebanking
1020486,5787,25MAY2014:00:00:00,27,Complaint
1020486,5788,15JAN2014:00:00:00,57,Request
1020494,5789,07MAR2014:00:00:00,37,Telebanking
1020495,5790,16JUL2014:00:00:00,73,Telebanking
1020499,5791,02FEB2014:00:00:00,20,Complaint
1020504,5792,02FEB2014:00:00:00,99,Complaint
1020513,5793,11JUL2014:00:00:00,41,Telebanking
1020513,5794,07MAY2014:00:00:00,35,Request
1020514,5795,04APR2014:00:00:00,73,Complaint
1020521,5796,07JUL2014:00:00:00,16,Telebanking
1020529,5797,22JAN2014:00:00:00,68,Telebanking
1020546,5798,10JAN2014:00:00:00,18,Request
1020547,5799,29JUN2014:00:00:00,25,Request
1020552,5800,10MAY2014:00:00:00,96,Telebanking
1020556,5801,29MAR2014:00:00:00,29,Telebanking
1020556,5802,04MAY2014:00:00:00,91,Telebanking
1020569,5803,29JUN2014:00:00:00,82,Telebanking
1020572,5804,27FEB2014:00:00:00,46,Telebanking
1020581,5805,25MAR2014:00:00:00,17,Telebanking
1020582,5806,14APR2014:00:00:00,67,Telebanking
1020590,5807,20APR2014:00:00:00,76,Telebanking
1020590,5808,03JUN2014:00:00:00,86,Telebanking
1020591,5809,14FEB2014:00:00:00,10,Complaint
1020594,5810,04JAN2014:00:00:00,33,Telebanking
1020624,5811,16MAY2014:00:00:00,52,Telebanking
1020636,5812,07FEB2014:00:00:00,20,Telebanking
1020662,5813,18FEB2014:00:00:00,76,Complaint
1020669,5814,08JUN2014:00:00:00,94,Telebanking
1020683,5815,28MAY2014:00:00:00,24,Telebanking
1020690,5816,18JUN2014:00:00:00,10,Telebanking
1020707,5817,26JAN2014:00:00:00,2,Telebanking
1020709,5818,28MAY2014:00:00:00,52,Telebanking
1020714,5819,03MAR2014:00:00:00,4,Telebanking
1020714,5820,06MAY2014:00:00:00,41,Telebanking
1020718,5821,16FEB2014:00:00:00,47,Telebanking
1020719,5822,01MAY2014:00:00:00,62,Complaint
1020721,5823,20APR2014:00:00:00,94,Telebanking
1020724,5824,02MAY2014:00:00:00,32,Telebanking
1020733,5825,19JUL2014:00:00:00,86,Telebanking
1020735,5826,24MAR2014:00:00:00,30,Complaint
1020735,5827,18JUL2014:00:00:00,50,Complaint
1020743,5828,16MAY2014:00:00:00,97,Complaint
1020744,5829,13MAY2014:00:00:00,100,Telebanking
1020753,5830,09APR2014:00:00:00,69,Telebanking
1020757,5831,18MAY2014:00:00:00,24,Telebanking
1020760,5832,13FEB2014:00:00:00,16,Telebanking
1020770,5833,07JAN2014:00:00:00,50,Telebanking
1020777,5834,01MAY2014:00:00:00,31,Telebanking
1020810,5835,05JUL2014:00:00:00,87,Telebanking
1020830,5836,15JAN2014:00:00:00,51,Telebanking
1020833,5837,17MAR2014:00:00:00,94,Complaint
1020838,5838,22APR2014:00:00:00,94,Telebanking
1020840,5839,04APR2014:00:00:00,22,Telebanking
1020847,5840,01JUN2014:00:00:00,38,Telebanking
1020850,5841,28FEB2014:00:00:00,89,Telebanking
1020855,5842,28FEB2014:00:00:00,98,Complaint
1020855,5843,07APR2014:00:00:00,20,Complaint
1020858,5844,26APR2014:00:00:00,61,Telebanking
1020858,5845,07JUN2014:00:00:00,31,Request
1020858,5846,14JUL2014:00:00:00,44,Telebanking
1020862,5847,22MAY2014:00:00:00,7,Complaint
1020871,5848,08JUL2014:00:00:00,33,Telebanking
1020871,5849,23MAY2014:00:00:00,65,Telebanking
1020872,5850,22MAR2014:00:00:00,73,Telebanking
1020876,5851,05MAR2014:00:00:00,17,Telebanking
1020876,5852,25MAY2014:00:00:00,6,Telebanking
1020891,5853,20FEB2014:00:00:00,89,Telebanking
1020891,5854,16FEB2014:00:00:00,34,Telebanking
1020891,5855,18MAY2014:00:00:00,95,Telebanking
1020894,5856,12APR2014:00:00:00,43,Request
1020897,5857,22MAR2014:00:00:00,42,Telebanking
1020901,5858,08JUN2014:00:00:00,31,Telebanking
1020918,5859,19MAY2014:00:00:00,71,Telebanking
1020918,5860,13MAR2014:00:00:00,20,Complaint
1020918,5861,16JUN2014:00:00:00,2,Telebanking
1020927,5862,30APR2014:00:00:00,50,Telebanking
1020935,5863,25JUN2014:00:00:00,93,Request
1020937,5864,23FEB2014:00:00:00,38,Telebanking
1020940,5865,09MAR2014:00:00:00,86,Telebanking
1020951,5866,18FEB2014:00:00:00,98,Request
1020963,5867,10JUN2014:00:00:00,75,Complaint
1020967,5868,17JUN2014:00:00:00,15,Telebanking
1020971,5869,03APR2014:00:00:00,56,Complaint
1020974,5870,30JUN2014:00:00:00,96,Telebanking
1020974,5871,01APR2014:00:00:00,16,Complaint
1020975,5872,14JAN2014:00:00:00,32,Request
1020978,5873,24MAY2014:00:00:00,63,Telebanking
1020983,5874,29MAR2014:00:00:00,29,Telebanking
1020983,5875,28JAN2014:00:00:00,88,Telebanking
1020989,5876,21JUN2014:00:00:00,42,Telebanking
1020992,5877,30JAN2014:00:00:00,61,Telebanking
1020993,5878,26MAR2014:00:00:00,49,Complaint
1021008,5879,18MAR2014:00:00:00,64,Complaint
