LeasingID,CustID,StartDate,EndDate,Value,AnnualRate
7231,1010109,09FEB2011:00:00:00,11OCT2021:00:00:00,709609,202.02034944
8744,1012427,09FEB2011:00:00:00,28JUL2027:00:00:00,658812,99.624011761
9457,1013498,09FEB2011:00:00:00,09MAY2014:00:00:00,958890,239.44674933
11039,1015906,09FEB2011:00:00:00,08APR2017:00:00:00,560999,91.307034008
11671,1016828,09FEB2011:00:00:00,25NOV2021:00:00:00,232653,190.93104577
13873,1020323,09FEB2011:00:00:00,26JUL2028:00:00:00,350379,60.811448915
16964,1025289,09FEB2011:00:00:00,03JUL2024:00:00:00,920117,107.76126824
22764,1034550,09FEB2011:00:00:00,05SEP2011:00:00:00,395230,105.1686636
1354,1000583,10FEB2011:00:00:00,16JUL2021:00:00:00,698109,172.9109273
3996,1004840,10FEB2011:00:00:00,24JAN2019:00:00:00,524690,213.10965311
7286,1010204,10FEB2011:00:00:00,30JUL2027:00:00:00,551229,197.86186056
10878,1015667,10FEB2011:00:00:00,09DEC2019:00:00:00,101874,207.56500127
12951,1018835,10FEB2011:00:00:00,25DEC2020:00:00:00,545396,118.85057191
13737,1020094,10FEB2011:00:00:00,22FEB2015:00:00:00,232987,159.04929772
14943,1022049,10FEB2011:00:00:00,12JUL2020:00:00:00,683088,177.06941618
15005,1022148,10FEB2011:00:00:00,01DEC2023:00:00:00,125610,172.9109273
20238,1030599,10FEB2011:00:00:00,10JUN2020:00:00:00,578234,79.524648858
20493,1031005,10FEB2011:00:00:00,06DEC2014:00:00:00,505325,139.64301629
24863,1037788,10FEB2011:00:00:00,28MAY2021:00:00:00,695863,178.45557914
25021,1038027,10FEB2011:00:00:00,16MAR2028:00:00:00,136426,89.741149778
3710,1004367,11FEB2011:00:00:00,31MAY2023:00:00:00,398405,147.95999405
4632,1005912,11FEB2011:00:00:00,18OCT2014:00:00:00,143073,225.58511974
6328,1008721,11FEB2011:00:00:00,11MAR2018:00:00:00,664265,163.20778659
9281,1013248,11FEB2011:00:00:00,08SEP2020:00:00:00,911417,121.62289783
13888,1020356,11FEB2011:00:00:00,03DEC2019:00:00:00,610979,225.58511974
16940,1025239,11FEB2011:00:00:00,21JAN2021:00:00:00,45516,163.20778659
20355,1030797,11FEB2011:00:00:00,15JUN2023:00:00:00,42771,92.000115487
25246,1038360,11FEB2011:00:00:00,07FEB2028:00:00:00,681058,94.079359926
4679,1005989,12FEB2011:00:00:00,03JUL2021:00:00:00,93976,74.673078503
5369,1007223,12FEB2011:00:00:00,26DEC2014:00:00:00,545376,171.52476435
6341,1008745,12FEB2011:00:00:00,20MAY2024:00:00:00,388361,256.08070483
6785,1009425,12FEB2011:00:00:00,25MAR2028:00:00:00,698559,147.95999405
7813,1011029,12FEB2011:00:00:00,28FEB2019:00:00:00,523452,141.02917925
8398,1011915,12FEB2011:00:00:00,20JUN2012:00:00:00,693011,59.023138727
12586,1018240,12FEB2011:00:00:00,23MAY2025:00:00:00,15343,107.94098951
16404,1024381,12FEB2011:00:00:00,07JUN2012:00:00:00,416690,83.683137735
17067,1025444,12FEB2011:00:00:00,08JUN2012:00:00:00,76586,185.38639393
20654,1031227,12FEB2011:00:00:00,30MAR2011:00:00:00,703141,195.08953464
22659,1034392,12FEB2011:00:00:00,19AUG2019:00:00:00,734573,206.17883832
1254,1000407,13FEB2011:00:00:00,23NOV2024:00:00:00,442793,225.58511974
1415,1000699,13FEB2011:00:00:00,20NOV2028:00:00:00,504983,92.693196967
5319,1007126,13FEB2011:00:00:00,10DEC2019:00:00:00,324672,135.48452742
15321,1022658,13FEB2011:00:00:00,26JUL2027:00:00:00,99378,196.4756976
15602,1023109,13FEB2011:00:00:00,15AUG2017:00:00:00,11836,214.49581607
17321,1025852,13FEB2011:00:00:00,27NOV2013:00:00:00,844363,167.36627547
17548,1026208,13FEB2011:00:00:00,05NOV2011:00:00:00,14199,84.376219214
19484,1029385,13FEB2011:00:00:00,04JUN2018:00:00:00,498343,159.04929772
19777,1029892,13FEB2011:00:00:00,23NOV2011:00:00:00,931893,190.93104577
24101,1036602,13FEB2011:00:00:00,04MAY2021:00:00:00,368024,115.56488579
4885,1006338,14FEB2011:00:00:00,20APR2023:00:00:00,848830,80.910811817
7573,1010631,14FEB2011:00:00:00,30JAN2029:00:00:00,202721,192.31720873
8788,1012497,14FEB2011:00:00:00,30SEP2015:00:00:00,730603,175.68325322
9904,1014187,14FEB2011:00:00:00,26JAN2016:00:00:00,445041,177.06941618
10812,1015562,14FEB2011:00:00:00,04OCT2019:00:00:00,399497,96.158604364
12417,1017974,14FEB2011:00:00:00,04OCT2020:00:00:00,57574,203.4065124
21576,1032657,14FEB2011:00:00:00,28NOV2019:00:00:00,186077,239.44674933
2373,1002215,15FEB2011:00:00:00,05MAY2017:00:00:00,807731,274.10082329
2736,1002782,15FEB2011:00:00:00,22MAR2023:00:00:00,861175,105.1686636
4182,1005149,15FEB2011:00:00:00,24DEC2019:00:00:00,549794,66.35610075
8121,1011516,15FEB2011:00:00:00,19JUN2018:00:00:00,519763,128.55371262
11250,1016198,15FEB2011:00:00:00,15JAN2029:00:00:00,780574,53.880634121
15157,1022368,15FEB2011:00:00:00,17AUG2020:00:00:00,197811,214.49581607
15300,1022612,15FEB2011:00:00:00,20JUL2017:00:00:00,340221,228.35744566
15707,1023284,15FEB2011:00:00:00,18OCT2027:00:00:00,817045,54.402595531
16320,1024261,15FEB2011:00:00:00,21JUL2022:00:00:00,73273,120.23673487
16498,1024545,15FEB2011:00:00:00,24DEC2015:00:00:00,872680,165.98011251
17788,1026609,15FEB2011:00:00:00,03DEC2028:00:00:00,771500,94.772441405
18373,1027574,15FEB2011:00:00:00,31AUG2023:00:00:00,918447,210.33732719
21021,1031796,15FEB2011:00:00:00,27MAY2023:00:00:00,46817,170.13860139
21584,1032668,15FEB2011:00:00:00,02JUL2027:00:00:00,613420,49.782052335
22501,1034131,15FEB2011:00:00:00,11AUG2012:00:00:00,975030,95.465522884
24202,1036741,15FEB2011:00:00:00,25DEC2014:00:00:00,735299,69.128426668
6707,1009311,16FEB2011:00:00:00,02NOV2020:00:00:00,272001,231.12977157
10605,1015265,16FEB2011:00:00:00,01AUG2019:00:00:00,326691,152.11848292
14926,1022026,16FEB2011:00:00:00,02OCT2012:00:00:00,235946,86.455463652
17748,1026542,16FEB2011:00:00:00,11OCT2024:00:00:00,843970,131.32603854
19248,1028973,16FEB2011:00:00:00,02JUN2020:00:00:00,638469,297.66559359
20251,1030623,16FEB2011:00:00:00,01SEP2026:00:00:00,29616,215.88197903
21180,1032045,16FEB2011:00:00:00,02AUG2019:00:00:00,342060,199.24802352
21541,1032602,16FEB2011:00:00:00,29MAR2022:00:00:00,781469,240.83291228
23416,1035523,16FEB2011:00:00:00,30MAY2020:00:00:00,234451,110.53359416
25012,1038011,16FEB2011:00:00:00,14JAN2021:00:00:00,337294,179.8417421
25215,1038324,16FEB2011:00:00:00,16AUG2013:00:00:00,761221,103.78250064
25401,1038599,16FEB2011:00:00:00,13JUN2013:00:00:00,308690,167.36627547
5087,1006703,17FEB2011:00:00:00,05JUN2017:00:00:00,593983,101.7032562
11328,1016318,17FEB2011:00:00:00,11FEB2014:00:00:00,905007,111.40639691
11422,1016449,17FEB2011:00:00:00,31JUL2017:00:00:00,107525,69.821508147
17639,1026368,17FEB2011:00:00:00,13SEP2017:00:00:00,714185,238.06058637
19231,1028952,17FEB2011:00:00:00,16JUN2023:00:00:00,554474,82.296974776
21165,1032022,17FEB2011:00:00:00,23OCT2018:00:00:00,245113,235.28826045
23587,1035778,17FEB2011:00:00:00,04NOV2021:00:00:00,892836,236.67442341
24855,1037779,17FEB2011:00:00:00,19MAY2027:00:00:00,511231,181.22790506
26004,1039477,17FEB2011:00:00:00,23DEC2026:00:00:00,352923,87.841626611
3007,1003221,18FEB2011:00:00:00,19JUL2016:00:00:00,151430,153.50464588
3918,1004698,18FEB2011:00:00:00,21FEB2011:00:00:00,539047,197.86186056
5057,1006642,18FEB2011:00:00:00,25OCT2023:00:00:00,104577,239.44674933
5143,1006793,18FEB2011:00:00:00,10FEB2014:00:00:00,155649,123.18878206
6176,1008496,18FEB2011:00:00:00,20JAN2028:00:00:00,960821,199.24802352
6343,1008748,18FEB2011:00:00:00,13JUN2025:00:00:00,860340,73.979997023
7489,1010514,18FEB2011:00:00:00,23MAY2028:00:00:00,401339,199.24802352
7748,1010913,18FEB2011:00:00:00,22JAN2020:00:00:00,461768,190.93104577
10085,1014466,18FEB2011:00:00:00,01JUL2025:00:00:00,197299,149.34615701
21647,1032747,18FEB2011:00:00:00,09APR2025:00:00:00,487068,114.87180431
23326,1035385,18FEB2011:00:00:00,10OCT2012:00:00:00,467586,243.6052382
25974,1039429,18FEB2011:00:00:00,18FEB2024:00:00:00,726972,105.1686636
26095,1039607,18FEB2011:00:00:00,14JUL2026:00:00:00,752169,71.900752585
1272,1000437,19FEB2011:00:00:00,19DEC2020:00:00:00,325673,218.65430494
4817,1006227,19FEB2011:00:00:00,02DEC2021:00:00:00,651548,250.536053
5122,1006763,19FEB2011:00:00:00,30JUN2019:00:00:00,944464,40.019004533
6636,1009195,19FEB2011:00:00:00,15AUG2027:00:00:00,749806,135.48452742
7504,1010532,19FEB2011:00:00:00,03NOV2017:00:00:00,-3796,159.04929772
8184,1011613,19FEB2011:00:00:00,25APR2022:00:00:00,711565,82.990056255
13738,1020098,19FEB2011:00:00:00,22JUN2027:00:00:00,247656,152.11848292
15462,1022880,19FEB2011:00:00:00,29MAY2017:00:00:00,899708,98.930930281
17058,1025431,19FEB2011:00:00:00,04JUL2013:00:00:00,774741,195.08953464
20508,1031022,19FEB2011:00:00:00,03MAY2027:00:00:00,402338,76.059241462
21669,1032783,19FEB2011:00:00:00,05APR2019:00:00:00,363221,45.563656369
22127,1033517,19FEB2011:00:00:00,26DEC2013:00:00:00,495990,165.98011251
22443,1034041,19FEB2011:00:00:00,26MAY2023:00:00:00,540781,88.53470809
2040,1001670,20FEB2011:00:00:00,14DEC2019:00:00:00,168661,118.85057191
5879,1008100,20FEB2011:00:00:00,03NOV2025:00:00:00,387674,102.39633768
6984,1009707,20FEB2011:00:00:00,10JAN2018:00:00:00,115567,39.154802985
8739,1012420,20FEB2011:00:00:00,26FEB2026:00:00:00,957760,149.34615701
9561,1013645,20FEB2011:00:00:00,28DEC2021:00:00:00,752928,239.44674933
10554,1015201,20FEB2011:00:00:00,24MAR2015:00:00:00,866790,142.41534221
18092,1027064,20FEB2011:00:00:00,20SEP2011:00:00:00,170587,146.57383109
18779,1028223,20FEB2011:00:00:00,10FEB2027:00:00:00,619194,83.683137735
19559,1029513,20FEB2011:00:00:00,13DEC2019:00:00:00,267742,247.76372708
20134,1030428,20FEB2011:00:00:00,21APR2015:00:00:00,534351,196.4756976
21510,1032560,20FEB2011:00:00:00,23SEP2026:00:00:00,41344,175.68325322
24401,1037082,20FEB2011:00:00:00,05JUL2028:00:00:00,677605,163.20778659
1079,1000130,21FEB2011:00:00:00,13DEC2021:00:00:00,266981,186.77255689
4244,1005240,21FEB2011:00:00:00,07MAY2016:00:00:00,449145,145.18766813
7283,1010202,21FEB2011:00:00:00,12MAR2012:00:00:00,708457,87.841626611
7342,1010285,21FEB2011:00:00:00,07SEP2025:00:00:00,255943,185.38639393
8056,1011418,21FEB2011:00:00:00,30MAR2026:00:00:00,106112,189.54488281
9821,1014050,21FEB2011:00:00:00,12AUG2027:00:00:00,288342,239.44674933
11676,1016842,21FEB2011:00:00:00,02MAY2019:00:00:00,942599,105.1686636
12813,1018601,21FEB2011:00:00:00,03SEP2022:00:00:00,498643,60.118367436
14964,1022085,21FEB2011:00:00:00,25JAN2021:00:00:00,593398,93.386278446
19461,1029347,21FEB2011:00:00:00,16MAR2024:00:00:00,302606,204.79267536
21031,1031808,21FEB2011:00:00:00,16NOV2011:00:00:00,445378,102.39633768
23748,1036037,21FEB2011:00:00:00,10MAY2020:00:00:00,50185,78.1384859
24591,1037388,21FEB2011:00:00:00,20MAY2025:00:00:00,960275,250.536053
1332,1000549,22FEB2011:00:00:00,17JUN2017:00:00:00,191893,63.404053562
3997,1004841,22FEB2011:00:00:00,01MAY2023:00:00:00,426334,179.8417421
12074,1017435,22FEB2011:00:00:00,08NOV2019:00:00:00,832284,253.30837891
12480,1018080,22FEB2011:00:00:00,25SEP2017:00:00:00,772364,186.77255689
12928,1018789,22FEB2011:00:00:00,04MAY2020:00:00:00,172032,63.583774833
14626,1021535,22FEB2011:00:00:00,24DEC2013:00:00:00,292809,200.63418648
17659,1026392,22FEB2011:00:00:00,05MAR2022:00:00:00,343964,62.890693353
21167,1032024,22FEB2011:00:00:00,03DEC2011:00:00:00,395178,83.683137735
23509,1035663,22FEB2011:00:00:00,20FEB2012:00:00:00,892598,52.554378253
24197,1036735,22FEB2011:00:00:00,25MAR2021:00:00:00,177979,179.8417421
24884,1037815,22FEB2011:00:00:00,04SEP2020:00:00:00,669616,220.0404679
25457,1038674,22FEB2011:00:00:00,19MAY2013:00:00:00,437565,182.61406802
25899,1039317,22FEB2011:00:00:00,16JUN2025:00:00:00,596629,225.58511974
26048,1039547,22FEB2011:00:00:00,12NOV2020:00:00:00,223692,71.900752585
1549,1000900,23FEB2011:00:00:00,11AUG2027:00:00:00,528683,91.307034008
1694,1001120,23FEB2011:00:00:00,29JAN2029:00:00:00,118829,204.79267536
2908,1003061,23FEB2011:00:00:00,14AUG2022:00:00:00,392123,200.63418648
3866,1004606,23FEB2011:00:00:00,01MAR2028:00:00:00,808118,80.910811817
4500,1005664,23FEB2011:00:00:00,23JAN2020:00:00:00,862596,88.53470809
4844,1006284,23FEB2011:00:00:00,01AUG2020:00:00:00,322439,75.366159982
13283,1019376,23FEB2011:00:00:00,08AUG2026:00:00:00,907947,132.7122015
16318,1024259,23FEB2011:00:00:00,18AUG2019:00:00:00,886967,154.89080884
19600,1029570,23FEB2011:00:00:00,03OCT2013:00:00:00,336489,170.13860139
20298,1030711,23FEB2011:00:00:00,30JUL2019:00:00:00,119653,236.67442341
24313,1036915,23FEB2011:00:00:00,15MAR2013:00:00:00,74694,104.98894232
25420,1038628,23FEB2011:00:00:00,30JUN2021:00:00:00,353652,193.70337169
7241,1010119,24FEB2011:00:00:00,20DEC2017:00:00:00,344796,122.49570058
7713,1010852,24FEB2011:00:00:00,19SEP2013:00:00:00,960707,185.38639393
12207,1017660,24FEB2011:00:00:00,11JUL2021:00:00:00,974932,89.920871049
16029,1023781,24FEB2011:00:00:00,25JUL2020:00:00:00,129640,221.42663086
18308,1027452,24FEB2011:00:00:00,21MAY2025:00:00:00,376373,200.63418648
21282,1032193,24FEB2011:00:00:00,09NOV2025:00:00:00,231853,65.663019271
21629,1032723,24FEB2011:00:00:00,08MAY2027:00:00:00,675093,225.58511974
21757,1032925,24FEB2011:00:00:00,08APR2020:00:00:00,45693,213.10965311
21915,1033180,24FEB2011:00:00:00,10FEB2025:00:00:00,649676,85.762382173
23810,1036135,24FEB2011:00:00:00,26JUN2020:00:00:00,654156,76.059241462
1681,1001097,25FEB2011:00:00:00,29OCT2011:00:00:00,681544,160.43546068
4177,1005141,25FEB2011:00:00:00,29OCT2011:00:00:00,571380,95.465522884
4351,1005395,25FEB2011:00:00:00,30APR2017:00:00:00,500338,66.35610075
13288,1019384,25FEB2011:00:00:00,22SEP2017:00:00:00,798722,178.45557914
13536,1019796,25FEB2011:00:00:00,26JUN2016:00:00:00,77615,172.9109273
16715,1024858,25FEB2011:00:00:00,05OCT2025:00:00:00,198231,175.68325322
18620,1027938,25FEB2011:00:00:00,16MAR2013:00:00:00,829006,157.66313476
22821,1034628,25FEB2011:00:00:00,11AUG2019:00:00:00,520915,95.465522884
25349,1038510,25FEB2011:00:00:00,15APR2024:00:00:00,247075,220.0404679
3416,1003888,26FEB2011:00:00:00,06AUG2019:00:00:00,712712,104.98894232
12297,1017811,26FEB2011:00:00:00,27OCT2020:00:00:00,131848,78.831567379
12685,1018390,26FEB2011:00:00:00,07FEB2012:00:00:00,342666,73.286915544
14857,1021917,26FEB2011:00:00:00,13APR2019:00:00:00,377711,101.01017472
17904,1026779,26FEB2011:00:00:00,24FEB2016:00:00:00,230026,179.8417421
23659,1035895,26FEB2011:00:00:00,31MAR2020:00:00:00,863385,228.35744566
23841,1036188,26FEB2011:00:00:00,06JUN2027:00:00:00,695741,139.64301629
4479,1005624,27FEB2011:00:00:00,31AUG2020:00:00:00,433836,123.00906079
5622,1007655,27FEB2011:00:00:00,20OCT2024:00:00:00,307755,211.72349015
5717,1007812,27FEB2011:00:00:00,06SEP2024:00:00:00,632539,117.46440895
8634,1012266,27FEB2011:00:00:00,28JAN2013:00:00:00,61074,149.34615701
9482,1013537,27FEB2011:00:00:00,19FEB2021:00:00:00,26670,0
12518,1018128,27FEB2011:00:00:00,21SEP2013:00:00:00,11642,115.56488579
12546,1018171,27FEB2011:00:00:00,14MAR2026:00:00:00,684965,182.61406802
13014,1018950,27FEB2011:00:00:00,25FEB2017:00:00:00,44639,112.09947839
13565,1019845,27FEB2011:00:00:00,30JUL2017:00:00:00,782701,199.24802352
18707,1028092,27FEB2011:00:00:00,19OCT2016:00:00:00,696055,114.69208304
19058,1028693,27FEB2011:00:00:00,23NOV2012:00:00:00,167584,152.11848292
21943,1033212,27FEB2011:00:00:00,22SEP2025:00:00:00,604400,276.87314921
24929,1037875,27FEB2011:00:00:00,27SEP2027:00:00:00,333392,53.70091285
25890,1039304,27FEB2011:00:00:00,04JUL2018:00:00:00,488998,156.2769718
1626,1001017,28FEB2011:00:00:00,21AUG2018:00:00:00,743378,75.366159982
3514,1004044,28FEB2011:00:00:00,23APR2012:00:00:00,65769,65.663019271
11583,1016691,28FEB2011:00:00:00,08MAR2018:00:00:00,284574,195.08953464
11982,1017298,28FEB2011:00:00:00,11JUL2017:00:00:00,111195,174.29709026
14399,1021166,28FEB2011:00:00:00,02MAY2014:00:00:00,724232,106.37510528
16264,1024140,28FEB2011:00:00:00,04DEC2026:00:00:00,264069,114.69208304
21542,1032603,28FEB2011:00:00:00,22DEC2013:00:00:00,614097,199.24802352
21728,1032878,28FEB2011:00:00:00,18OCT2016:00:00:00,402814,107.76126824
24268,1036846,28FEB2011:00:00:00,07FEB2012:00:00:00,253604,141.02917925
25025,1038032,28FEB2011:00:00:00,21NOV2014:00:00:00,158803,62.890693353
5360,1007205,01MAR2011:00:00:00,06JUL2019:00:00:00,850168,185.38639393
7127,1009933,01MAR2011:00:00:00,22APR2014:00:00:00,948216,153.50464588
10676,1015369,01MAR2011:00:00:00,08JAN2028:00:00:00,141529,242.21907524
11864,1017126,01MAR2011:00:00:00,11MAY2026:00:00:00,730215,228.35744566
13980,1020522,01MAR2011:00:00:00,16AUG2021:00:00:00,976774,141.02917925
14254,1020924,01MAR2011:00:00:00,10AUG2013:00:00:00,910142,142.41534221
18986,1028572,01MAR2011:00:00:00,21JAN2023:00:00:00,409975,101.7032562
21663,1032772,01MAR2011:00:00:00,04AUG2019:00:00:00,88774,72.593834065
22235,1033678,01MAR2011:00:00:00,08NOV2013:00:00:00,437405,107.24790803
1904,1001436,02MAR2011:00:00:00,13JAN2017:00:00:00,598291,107.94098951
2568,1002519,02MAR2011:00:00:00,18JAN2015:00:00:00,195544,134.97116721
2804,1002893,02MAR2011:00:00:00,12MAR2013:00:00:00,463849,192.31720873
6045,1008324,02MAR2011:00:00:00,22MAY2019:00:00:00,997341,91.307034008
10501,1015110,02MAR2011:00:00:00,14AUG2014:00:00:00,858807,228.35744566
14300,1021008,02MAR2011:00:00:00,22NOV2017:00:00:00,554804,128.55371262
15180,1022408,02MAR2011:00:00:00,29JAN2023:00:00:00,379180,172.9109273
17118,1025531,02MAR2011:00:00:00,19APR2018:00:00:00,769474,208.95116423
17685,1026440,02MAR2011:00:00:00,14FEB2018:00:00:00,695390,208.95116423
19001,1028591,02MAR2011:00:00:00,18DEC2018:00:00:00,934635,232.51593453
24467,1037177,02MAR2011:00:00:00,10DEC2025:00:00:00,203673,74.673078503
2127,1001815,03MAR2011:00:00:00,26JUL2021:00:00:00,884222,188.15871985
6138,1008452,03MAR2011:00:00:00,11FEB2023:00:00:00,660054,42.098248972
6582,1009110,03MAR2011:00:00:00,07DEC2017:00:00:00,947234,95.465522884
6850,1009532,03MAR2011:00:00:00,24JUL2014:00:00:00,629931,64.969937791
10429,1015011,03MAR2011:00:00:00,19JUN2012:00:00:00,874543,167.36627547
14183,1020821,03MAR2011:00:00:00,27FEB2015:00:00:00,389767,195.08953464
15035,1022184,03MAR2011:00:00:00,18FEB2025:00:00:00,150497,147.95999405
19502,1029418,03MAR2011:00:00:00,22MAR2017:00:00:00,461565,88.53470809
20664,1031245,03MAR2011:00:00:00,02NOV2016:00:00:00,622869,258.85303075
7989,1011316,04MAR2011:00:00:00,28JAN2015:00:00:00,527737,189.54488281
8264,1011738,04MAR2011:00:00:00,07JUL2014:00:00:00,378380,238.06058637
9551,1013631,04MAR2011:00:00:00,27AUG2015:00:00:00,393173,225.58511974
9942,1014237,04MAR2011:00:00:00,14AUG2012:00:00:00,431583,178.45557914
10236,1014691,04MAR2011:00:00:00,09APR2019:00:00:00,383663,165.98011251
12865,1018688,04MAR2011:00:00:00,02AUG2021:00:00:00,538479,172.9109273
14142,1020750,04MAR2011:00:00:00,07AUG2015:00:00:00,630615,147.95999405
16155,1023963,04MAR2011:00:00:00,04NOV2020:00:00:00,732131,185.38639393
23285,1035322,04MAR2011:00:00:00,08DEC2017:00:00:00,911473,85.582660902
23749,1036037,04MAR2011:00:00:00,18JUL2025:00:00:00,148511,78.1384859
26016,1039488,04MAR2011:00:00:00,12SEP2013:00:00:00,474193,182.61406802
5205,1006907,05MAR2011:00:00:00,30DEC2022:00:00:00,428087,244.99140116
13070,1019038,05MAR2011:00:00:00,02JUL2019:00:00:00,253103,112.09947839
16476,1024505,05MAR2011:00:00:00,21MAR2026:00:00:00,137531,178.45557914
18505,1027772,05MAR2011:00:00:00,27JAN2016:00:00:00,990165,92.693196967
19008,1028605,05MAR2011:00:00:00,14OCT2021:00:00:00,663208,202.02034944
21885,1033117,05MAR2011:00:00:00,01JUL2022:00:00:00,106080,160.43546068
25137,1038216,05MAR2011:00:00:00,18DEC2026:00:00:00,86362,103.08941916
3729,1004388,06MAR2011:00:00:00,18FEB2019:00:00:00,146431,89.22778957
4993,1006537,06MAR2011:00:00:00,19DEC2020:00:00:00,706633,135.48452742
7855,1011093,06MAR2011:00:00:00,08FEB2025:00:00:00,600855,75.366159982
12629,1018306,06MAR2011:00:00:00,17FEB2021:00:00:00,416915,203.4065124
12710,1018446,06MAR2011:00:00:00,12AUG2027:00:00:00,934104,192.31720873
13354,1019506,06MAR2011:00:00:00,10OCT2019:00:00:00,770962,64.105736242
21001,1031770,06MAR2011:00:00:00,26JUN2017:00:00:00,251571,254.69454187
21906,1033166,06MAR2011:00:00:00,27MAY2016:00:00:00,30641,178.45557914
4004,1004851,07MAR2011:00:00:00,23FEB2021:00:00:00,971232,93.386278446
5645,1007683,07MAR2011:00:00:00,11JUN2023:00:00:00,315262,171.52476435
5934,1008177,07MAR2011:00:00:00,23MAY2017:00:00:00,464826,94.079359926
6434,1008875,07MAR2011:00:00:00,22APR2025:00:00:00,28437,215.88197903
6648,1009215,07MAR2011:00:00:00,05MAR2015:00:00:00,569597,182.61406802
9590,1013687,07MAR2011:00:00:00,22FEB2013:00:00:00,474931,87.841626611
9700,1013856,07MAR2011:00:00:00,11JAN2025:00:00:00,733969,179.8417421
10938,1015752,07MAR2011:00:00:00,28APR2027:00:00:00,171537,63.583774833
13500,1019734,07MAR2011:00:00:00,06JAN2028:00:00:00,835719,242.21907524
16429,1024422,07MAR2011:00:00:00,20APR2028:00:00:00,116021,75.195039913
19763,1029861,07MAR2011:00:00:00,30DEC2011:00:00:00,274578,107.24790803
21847,1033068,07MAR2011:00:00:00,23JAN2024:00:00:00,525478,159.04929772
24352,1036988,07MAR2011:00:00:00,07FEB2024:00:00:00,635959,98.930930281
1825,1001311,08MAR2011:00:00:00,26JUN2015:00:00:00,274615,142.41534221
2391,1002241,08MAR2011:00:00:00,19JAN2024:00:00:00,554399,158.53593751
3294,1003679,08MAR2011:00:00:00,20OCT2013:00:00:00,319309,96.158604364
9541,1013620,08MAR2011:00:00:00,26JUN2026:00:00:00,744360,153.50464588
9725,1013894,08MAR2011:00:00:00,22NOV2021:00:00:00,93717,208.95116423
9899,1014180,08MAR2011:00:00:00,26NOV2028:00:00:00,187238,153.50464588
13861,1020304,08MAR2011:00:00:00,19DEC2025:00:00:00,611568,178.45557914
14230,1020895,08MAR2011:00:00:00,23JUN2022:00:00:00,620440,206.17883832
16762,1024939,08MAR2011:00:00:00,19FEB2014:00:00:00,140448,73.286915544
17587,1026275,08MAR2011:00:00:00,22MAR2018:00:00:00,262422,160.43546068
20893,1031584,08MAR2011:00:00:00,07APR2019:00:00:00,190882,82.990056255
21146,1031992,08MAR2011:00:00:00,05MAY2020:00:00:00,667991,197.86186056
22438,1034032,08MAR2011:00:00:00,25FEB2026:00:00:00,845452,211.72349015
24472,1037185,08MAR2011:00:00:00,08JUL2020:00:00:00,67334,138.25685334
25823,1039215,08MAR2011:00:00:00,20DEC2028:00:00:00,329135,221.42663086
4480,1005627,09MAR2011:00:00:00,31MAR2013:00:00:00,800032,116.25796727
5568,1007564,09MAR2011:00:00:00,07JUL2018:00:00:00,659623,97.544767322
8195,1011622,09MAR2011:00:00:00,13JAN2029:00:00:00,514228,69.128426668
10213,1014656,09MAR2011:00:00:00,12MAR2017:00:00:00,589266,172.9109273
12331,1017857,09MAR2011:00:00:00,24FEB2020:00:00:00,923811,200.63418648
12550,1018175,09MAR2011:00:00:00,18JAN2018:00:00:00,979499,253.30837891
17196,1025656,09MAR2011:00:00:00,12MAR2020:00:00:00,610263,73.979997023
18682,1028050,09MAR2011:00:00:00,16MAY2020:00:00:00,659980,62.197611874
22690,1034440,09MAR2011:00:00:00,20FEB2025:00:00:00,700844,73.286915544
24802,1037711,09MAR2011:00:00:00,24JAN2026:00:00:00,797763,170.13860139
25547,1038825,09MAR2011:00:00:00,02AUG2027:00:00:00,656009,100.83045345
1514,1000843,10MAR2011:00:00:00,19JAN2020:00:00:00,391454,210.33732719
2608,1002584,10MAR2011:00:00:00,20JAN2026:00:00:00,320052,79.524648858
4106,1005024,10MAR2011:00:00:00,08MAY2017:00:00:00,686827,278.25931217
7073,1009848,10MAR2011:00:00:00,01JUL2015:00:00:00,578176,179.8417421
13190,1019222,10MAR2011:00:00:00,10SEP2016:00:00:00,701380,129.42651537
16667,1024791,10MAR2011:00:00:00,24FEB2017:00:00:00,170485,192.31720873
16757,1024932,10MAR2011:00:00:00,15JUN2014:00:00:00,172996,82.990056255
17224,1025699,10MAR2011:00:00:00,17OCT2014:00:00:00,801046,76.752322941
17883,1026751,10MAR2011:00:00:00,11MAR2023:00:00:00,662186,202.02034944
18197,1027261,10MAR2011:00:00:00,11AUG2028:00:00:00,110425,168.75243843
18699,1028073,10MAR2011:00:00:00,16SEP2013:00:00:00,192859,74.673078503
20993,1031759,10MAR2011:00:00:00,14DEC2019:00:00:00,225482,174.29709026
21779,1032957,10MAR2011:00:00:00,12NOV2014:00:00:00,802866,188.15871985
22141,1033534,10MAR2011:00:00:00,30DEC2013:00:00:00,676640,112.09947839
24964,1037932,10MAR2011:00:00:00,16AUG2012:00:00:00,442501,153.50464588
1099,1000165,11MAR2011:00:00:00,30APR2028:00:00:00,229474,236.67442341
3638,1004237,11MAR2011:00:00:00,25MAR2024:00:00:00,470483,84.376219214
10592,1015250,11MAR2011:00:00:00,02AUG2019:00:00:00,428390,220.0404679
17326,1025861,11MAR2011:00:00:00,23JAN2019:00:00:00,366641,123.00906079
